participant_id,n_categories,session,category,mean_distance,mean_accuracy,mean_delta_accuracy,mean_distance_before,movement
2f49261da241afa0d9c848b46d3f4d22,Sequential Comparison,2,Any Category,20.840739684292355,0.5,0,17.52355283288822,-3.3171868514041343
503447d79af937496e9c132325522ee7,Sequential Comparison,2,Any Category,18.13688722183208,0.5,0,16.5778446337616,-1.5590425880704792
566ecd3728f3e43b275d04c50fa20877,Sequential Comparison,2,Any Category,21.641327416793434,0.5,0,20.811635930466043,-0.8296914863273912
8b8f0bf594953a3c0d0e5be94f7c2831,Sequential Comparison,2,Any Category,22.623018528549554,0.5,0,28.356676638637524,5.733658110087969
b733cfc680f97d9812d50d73895bec81,Sequential Comparison,2,Any Category,33.505078250320814,0.5,0,33.29977170241437,-0.20530654790644576
b9159cd99b2b103b02e2c6816bda5a26,Sequential Comparison,2,Any Category,16.596496033789343,0.5,0,18.548047933774768,1.951551899985425
dc21b7b15e50f7fd90b3171c6c661421,Category Learning,2,Any Category,20.179597659322305,0.8625,0.26250000000000007,19.768927773629336,-0.41066988569296825
ef1f80fc1e2fff621a6df71da886514a,Category Learning,2,Any Category,16.10037733384141,0.8625,0.20000000000000007,22.16410814718234,6.0637308133409284
03345a65340bec1c3e73809b4a54035b,Category Learning,2,Any Category,17.671085838444096,0.8375,0.375,20.937774989825503,3.2666891513814065
061a65897cd68a4a54e29ae0ceaf9ee9,Sequential Comparison,2,Any Category,22.041084904597625,0.5,0,23.231643201567195,1.19055829696957
1bdbec86a0a97db6dfef2ab8aefc7c38,Category Learning,2,Any Category,21.13008639423339,0.875,0.2875,22.403533549656455,1.2734471554230637
1e649ff8b7bbc5f1eeaf928d44353401,Category Learning,2,Any Category,16.991776117646545,0.8125,0.3875,18.912728702259436,1.9209525846128912
2624d8c67c4c956734f2f42b7ec3ed4f,Sequential Comparison,2,Any Category,18.896549893223884,0.5,0,19.280710721934412,0.38416082871052737
3ffbd8bebfe24d0d657eb73aecd49005,Sequential Comparison,2,Any Category,23.243393337304045,0.5,0,22.388464885643902,-0.8549284516601432
5e5cec123d375a7c34aba52f42de17ed,Sequential Comparison,2,Any Category,20.604899337357487,0.5,0,21.186297219007525,0.5813978816500374
9f610a3c89b00c77adc7e88a65833643,Category Learning,2,Any Category,20.942057327115588,0.7875,0.125,23.391051780698408,2.44899445358282
ad3273c84ed9acdcbcc9a5a2204a5450,Sequential Comparison,2,Any Category,22.24206725732005,0.5,0,19.576911654982357,-2.665155602337691
b6c790b7c107bc4019389b31daaefcfa,Sequential Comparison,2,Any Category,19.55593518633549,0.5,0,19.586287821840084,0.030352635504595327
bab26a6e6b1a44bd002de1a07f240cdf,Sequential Comparison,2,Any Category,30.121472185312875,0.5,0,25.24917302869069,-4.872299156622184
be7e79264329de0e3a1d8ae7779f7e49,Category Learning,2,Any Category,18.953204807666427,0.85,0.3625,18.759332621251737,-0.19387218641469062
c62a6b90a1e59e0b9cc737da49d806bd,Category Learning,2,Any Category,23.411536373011653,0.825,0.38749999999999996,33.32458977709563,9.913053404083978
cec8c1389700b62359171168b9f07f7d,Sequential Comparison,2,Any Category,21.096493696477385,0.5,0,24.311674623891317,3.2151809274139325
d780857ced3775852060b68281cba0d3,Sequential Comparison,2,Any Category,20.397945040008874,0.5,0,23.798180328954942,3.4002352889460674
ded45b6fdd477b3637fc3f231893f69f,Sequential Comparison,2,Any Category,22.298907956700397,0.5,0,21.86924694086075,-0.42966101583964544
0216a830e70da794d1f6837b32d790c4,Sequential Comparison,2,Any Category,16.95723919723663,0.5,0,27.796309775779527,10.839070578542898
05e719c40320f99a3f2468902586e78a,Sequential Comparison,2,Any Category,20.549992754763203,0.5,0,21.886930819101867,1.3369380643386641
06c089a3e9667806babcd850cf028734,Sequential Comparison,2,Any Category,20.21510403354023,0.5,0,29.71642908334292,9.501325049802691
08d398e670f7fd610fbbaa1a601c606f,Sequential Comparison,2,Any Category,20.89674452322552,0.5,0,29.945425454168124,9.048680930942602
0d94956bbdecff00ab7b0c197a2db2f9,Category Learning,2,Any Category,23.443448059483984,0.8,0.2250000000000001,23.238502664602777,-0.20494539488120722
0de5e826e8c1095e04907485ae2cd2bd,Sequential Comparison,2,Any Category,18.776977002853585,0.5,0,18.78624683395388,0.009269831100294113
14a90f5b6ddeed5816e91543a02ec000,Sequential Comparison,2,Any Category,18.00903646508075,0.5,0,19.088844432364642,1.079807967283891
35bf3c7dcad8865b5f890bfe635751e1,Category Learning,2,Any Category,22.919802423243556,0.9125,0.36249999999999993,20.539290631964104,-2.380511791279453
391d4296e02588afcc3b22efc1e20d52,Sequential Comparison,2,Any Category,18.160957166735656,0.5,0,19.51599144144391,1.3550342747082524
3eb55229e1bb74e1f6d01e87b166a517,Sequential Comparison,2,Any Category,21.647798439951035,0.5,0,24.977982020170483,3.3301835802194475
4e7c612d2900771710713fe673d006f2,Sequential Comparison,2,Any Category,17.494386511942203,0.5,0,18.65234803613505,1.1579615241928458
6c68ebc6bc8ac0b1654ea4d27f76a760,Sequential Comparison,2,Any Category,21.684821705033613,0.5,0,21.74175333132043,0.05693162628681847
7903d5946cfbb088dad0bdc08e7f3c5b,Sequential Comparison,2,Any Category,17.727178311284465,0.5,0,21.296008423613078,3.5688301123286124
79fb289c831836a48dcadefe9cce528c,Sequential Comparison,2,Any Category,18.5927925926168,0.5,0,29.779858197571034,11.187065604954235
9413641a6028fffdab092e8967725dfa,Category Learning,2,Any Category,22.243364906017728,0.8625,0.21250000000000002,22.1444105354409,-0.09895437057682699
943c8dc6ed4271ebff9786f6cc82fb0a,Sequential Comparison,2,Any Category,27.129489653348713,0.5,0,29.30691295422387,2.177423300875155
9c63988d68edeadc08e51dc35ea0701f,Category Learning,2,Any Category,18.93420451992035,0.8,0.45000000000000007,33.55666324222582,14.622458722305467
a48622606ee4bb5b3f87dca151caa7ac,Category Learning,2,Any Category,21.235446517260936,0.875,0.3125,29.935379493763225,8.69993297650229
be12c7f79924c308efd50a48ae659f26,Category Learning,2,Any Category,21.026978476320956,0.8125,0.15000000000000002,22.429187777039132,1.4022093007181766
d880e411d9212e5b5bc92e9cacc6b82d,Category Learning,2,Any Category,16.048084226854332,0.85,0.2875,17.334178606714943,1.2860943798606108
d982c88c21eb13982cd20ba0b639a5ec,Sequential Comparison,2,Any Category,24.084408693755748,0.5,0,21.317466409029006,-2.766942284726742
dd2afeb59ae8fe4ed32f7e2c902c146c,Sequential Comparison,2,Any Category,19.426290984869034,0.5,0,19.181059095156705,-0.24523188971232912
e827bfea4cf3018355754e808868ebe8,Sequential Comparison,2,Any Category,25.14721501386095,0.5,0,23.264497984392325,-1.8827170294686262
ecd7de93cf60b6910f75399e5e41484f,Sequential Comparison,2,Any Category,23.899484529216174,0.5,0,21.513073600034943,-2.386410929181231
427b7bebcfc8220cb32da780d0b5cb13,Category Learning,2,Any Category,19.21142932466065,0.85,0.32499999999999996,21.01403074692667,1.8026014222660223
44fffdfbc9ffc74b698b00936d671bc2,Category Learning,2,Any Category,21.687447234820485,0.7875,0.23749999999999993,19.191911887285855,-2.4955353475346307
5fe327863da7cc48e2df11366ef6ada3,Category Learning,2,Any Category,22.384842330499062,0.775,0.28750000000000003,25.063263344189533,2.678421013690471
719e70a889fa53c88f86293700a79dc2,Category Learning,2,Any Category,19.87281557336647,0.8125,0.3625,17.805000400301214,-2.067815173065256
89b22252d5ee4f970ff43f4e3e3fbf48,Category Learning,2,Any Category,18.950423926703095,0.8125,0.09999999999999998,17.963126809752335,-0.9872971169507601
89eeae8ed07651a27eee475d39d2e8e8,Category Learning,2,Any Category,25.157200220028308,0.8875,0.43749999999999994,45.23587736193467,20.07867714190636
93a721297116b3515776c4e3344b6474,Category Learning,2,Any Category,18.680850396759862,0.8125,0.15000000000000002,35.042098815883016,16.361248419123154
95db434efe5471da3a2a81e55cb552b5,Category Learning,2,Any Category,20.850091531424912,0.8,0.26250000000000007,21.958526776512898,1.1084352450879855
abad7b407a3b3e117f84b47f26c75ee7,Category Learning,2,Any Category,25.390199600118308,0.8,0.30000000000000004,25.805969391542426,0.4157697914241183
c779fd5c2b8fc89d19123906b62148f7,Category Learning,2,Any Category,20.14838412391515,0.7875,0.4375,20.63483564258757,0.4864515186724212
cb0ae522c9be5bf3604eb4a5edc814b5,Category Learning,2,Any Category,20.23723202944705,0.775,0.36250000000000004,26.471796492459525,6.234564463012475
cb9741361e5b34be202b686d9a2ec3a1,Category Learning,2,Any Category,15.292046064881676,0.825,0.43749999999999994,17.824661922723415,2.532615857841739
d47c3b736241e4a0b690a39801310df8,Category Learning,2,Any Category,16.34592164975152,0.8,0.35000000000000003,16.899774189515778,0.5538525397642573
d6b1ae16c9df8d250aa085e3dc404219,Category Learning,2,Any Category,18.095830377485495,0.6,0.16249999999999998,18.903538332742578,0.8077079552570829
dcde9e83af4d2cc82ff238283cc6adc0,Category Learning,2,Any Category,18.02060515574023,0.9125,0.09999999999999998,18.958389222239763,0.9377840664995318
f5490daae46144f93cc723c20a9df9dc,Category Learning,2,Any Category,19.248601118833186,0.8875,0.1499999999999999,19.99356839122148,0.7449672723882941
01747cd1c94b0f8acda3ca7403b1881a,Category Learning,2,Any Category,27.307309340459106,0.6875,0.050000000000000044,25.102926570468657,-2.204382769990449
0cbf7a5933042a8d6f68ced439981e11,Sequential Comparison,2,Any Category,18.60858987678005,0.5,0,19.6647081965861,1.0561183198060498
0f2f11a78bdc0e31de7a7dd1d73c018d,Sequential Comparison,2,Any Category,30.776719523230298,0.5,0,26.372904545247025,-4.403814977983274
14a8e7ff944c25c18136b75a53c9b458,Category Learning,2,Any Category,24.059439691279923,0.85,0.16249999999999998,27.574472024415556,3.5150323331356326
191aae94476aa9c7dcfc99bd2cb44aac,Sequential Comparison,2,Any Category,20.86093959319775,0.5,0,41.30104439530339,20.440104802105644
217a4f84f47e569084955df6449446b0,Sequential Comparison,2,Any Category,20.472198315157296,0.5,0,23.919449511884814,3.4472511967275175
29cd4c5ecbbc9e346da82bf3339deca6,Sequential Comparison,2,Any Category,24.078149658372713,0.5,0,24.470592942752976,0.39244328438026344
2a96407b257073d9b82c4736314a76fc,Category Learning,2,Any Category,19.493229526672962,0.8625,0.38750000000000007,19.708090140054892,0.21486061338192997
4e35ecd7e0c64bce9451b4d45152d8a2,Category Learning,2,Any Category,20.989861336804836,0.875,0.15000000000000002,33.982298909345815,12.992437572540979
50c9fe15ac2ccf44ce8a455c89bf47d9,Category Learning,2,Any Category,26.309441028609896,0.8,0.31250000000000006,43.55365558642449,17.244214557814594
61923e6bdcf5482807ae343aa8fe0695,Sequential Comparison,2,Any Category,22.39101703865665,0.5,0,23.66242790641502,1.2714108677583695
6ceb6be452dd2b7e30feb23c6c1146f1,Category Learning,2,Any Category,19.015854053436332,0.8,0.38750000000000007,21.07387295675783,2.0580189033214964
6e5316bd929d1fb0e11c137432caa7be,Sequential Comparison,2,Any Category,20.741081120433428,0.5,0,18.193445906718438,-2.5476352137149902
76f4257afc6a9c4089aaa9a214c7d6cb,Category Learning,2,Any Category,19.905310506498953,0.825,0.36249999999999993,23.551576453473512,3.646265946974559
85b82df6d0019d0058d9fcf7330feb6b,Category Learning,2,Any Category,17.562319004153274,0.75,0.1875,20.63027732700162,3.067958322848348
87e96f1b03dd49f158dbf0876a42bf2a,Sequential Comparison,2,Any Category,22.240789755481277,0.5,0,21.401539899581895,-0.8392498558993822
9107e546ccc598b29200990f3288a922,Sequential Comparison,2,Any Category,20.66280458316637,0.5,0,20.80869392751281,0.14588934434643974
94ad28bc54068cdb96be00fe117683a6,Sequential Comparison,2,Any Category,21.010545254528125,0.5,0,19.559841629798044,-1.4507036247300817
978e4c2ab5a946ccae1a4a96779c7147,Category Learning,2,Any Category,19.963983409105293,0.8125,0.4,19.047532566842236,-0.9164508422630568
a2e42760d73c255be983f4915252dc35,Sequential Comparison,2,Any Category,22.347535777076683,0.5,0,24.8050139482762,2.4574781711995186
a8e6dfbbfd4953034bae371d29977ccb,Category Learning,2,Any Category,18.19426667591031,0.8875,0.07499999999999996,21.158838445375117,2.9645717694648077
ac7d5d5f8bd4c2f4f814a2fda3f70c1b,Category Learning,2,Any Category,23.15952896602505,0.8,0.3375,24.39898184300333,1.2394528769782802
b9b124f54b1a33cf0f15d558d8b1c9e4,Sequential Comparison,2,Any Category,24.306502117822625,0.5,0,24.520199379655956,0.2136972618333317
cab172de035aac9bc10f54fcd845d093,Category Learning,2,Any Category,17.61689596152401,0.8,0.43750000000000006,20.246964442945828,2.6300684814218194
e5c51f11481791d1e40aedbbf9d38f30,Sequential Comparison,2,Any Category,32.7343226960933,0.5,0,42.324127805468194,9.589805109374893
e74dc4f658fb32ced70a982378dd58d3,Sequential Comparison,2,Any Category,22.116422217340634,0.5,0,23.162424832060452,1.0460026147198178
edcd6510928c71abb14182632383430b,Category Learning,2,Any Category,22.71889787931381,0.7875,0.3125,22.703612389147928,-0.01528549016588343
f2388c5a96e4fbc5ae6e42af5e890bf5,Category Learning,2,Any Category,20.199023654758022,0.8125,0.21250000000000002,22.286611858110128,2.087588203352105
fa346c3acd212d32c15964f269a010ad,Sequential Comparison,2,Any Category,21.800641905907707,0.5,0,20.666808585072033,-1.1338333208356737
fd7a4b13200ffb92942d530a3e3f87fe,Sequential Comparison,2,Any Category,32.36586605258236,0.5,0,26.181823234085098,-6.1840428184972644
02ac2073803c199426b7637306d28880,Category Learning,2,Any Category,17.575290572713776,0.8625,0.10000000000000009,18.691668959210563,1.1163783864967876
0419b060f825caae94ddcc50252e3921,Sequential Comparison,2,Any Category,19.405782732985685,0.5,0,20.45050716241251,1.0447244294268252
1da9425d8669a69e61a319cf6d154758,Sequential Comparison,2,Any Category,19.53836965064065,0.5,0,19.215784895935606,-0.3225847547050442
242b77790ef7042f771534008eddd9c1,Category Learning,2,Any Category,18.700065713068756,0.8125,0.07499999999999996,21.881978150199725,3.1819124371309684
2d24ff57c1e24c73116c6d913db18ef2,Category Learning,2,Any Category,19.498583817907708,0.7375,0.21250000000000002,19.462730805111658,-0.03585301279604991
3dd4fd3c10ae9b60ca65d751d41e7b50,Category Learning,2,Any Category,20.718364429720747,0.85,0.17499999999999993,23.95055557979625,3.2321911500755043
422203b32518406667a1ffc792e0dffb,Category Learning,2,Any Category,18.747217435158692,0.85,0.13749999999999996,19.294549178421722,0.5473317432630296
4740ce7b830eeb9ade13f35209fe5391,Sequential Comparison,2,Any Category,25.469331982085215,0.5,0,28.417654800849157,2.948322818763941
6164faafea3ba8b18165f8fc7ecaf14d,Sequential Comparison,2,Any Category,25.87329602669573,0.5,0,23.58273033206028,-2.2905656946354505
6475f5a26b6c8d35b5583e3de9724d07,Category Learning,2,Any Category,18.22870844378746,0.8625,0.20000000000000007,19.24597822461356,1.0172697808260978
6ad76faf88bca636b1f999cfed26b347,Category Learning,2,Any Category,19.503289262642348,0.8625,0.3125,22.098326484808368,2.5950372221660203
704a8879197bd1685bb8cc4829e08539,Category Learning,2,Any Category,16.92914531369128,0.825,0.2875,21.189685916617872,4.260540602926593
8ce92ee787a2b2ebf327b824cd2a8d54,Sequential Comparison,2,Any Category,22.63808349919368,0.5,0,25.426955949147338,2.788872449953658
98331efb72c0fa1053f14fb4fd95e1af,Category Learning,2,Any Category,19.031235480380992,0.8875,0.44999999999999996,18.222266804511605,-0.8089686758693873
99798aa16b591afc6cac53d8c371c87f,Sequential Comparison,2,Any Category,23.28852452863566,0.5,0,27.554094878249686,4.265570349614027
a254beda402ee2b30d56c1091a700fad,Sequential Comparison,2,Any Category,18.493853729693587,0.5,0,17.50519316172644,-0.9886605679671483
a28e9a63ab42bead78ee6a6ef9dafd56,Category Learning,2,Any Category,19.461685581779268,0.7375,0.36250000000000004,24.774395210999884,5.312709629220617
acb206332f468fd0d9a4d7657901d3e3,Sequential Comparison,2,Any Category,20.97665324642362,0.5,0,23.697212770623597,2.7205595241999774
c5fe8704d5dce02c6a271b99487258c6,Sequential Comparison,2,Any Category,26.909729658080934,0.5,0,28.595858230268206,1.6861285721872719
e69022bc98158b2dad9c7f6bbfcdae82,Sequential Comparison,2,Any Category,30.179686974615475,0.5,0,31.389310178446557,1.2096232038310823
f6313d67f380b36f4a39abcdcfd70de7,Category Learning,2,Any Category,22.18449255528904,0.85,0.2875,21.224422860082402,-0.9600696952066379
fca2ba298e7d06fb7d885fec623bc77c,Category Learning,2,Any Category,20.494485614512175,0.775,0.275,24.427573090221113,3.9330874757089376
ff993ff02cf0522dfdef04fc415e8534,Category Learning,2,Any Category,22.505121233108394,0.7625,0.29999999999999993,21.56298734095722,-0.9421338921511726
ffe9aa76169868bb97699fe9d3a2bfb3,Sequential Comparison,2,Any Category,23.052790771100717,0.5,0,23.32310854504935,0.27031777394863354
